Date,ma_005,ma_010,ma_020,ma_060,ma_120,ma_240
2022-02-07,85560.0,87640.0,91555.0,110676.66666666667,121263.33333333333,122996.67083333334
2022-02-08,86340.0,87060.0,90880.0,110051.66666666667,120763.33333333333,122938.09166666666
2022-02-09,86560.0,86490.0,90185.0,109395.0,120280.83333333333,122875.3375
2022-02-10,87000.0,86220.0,89720.0,108733.33333333333,119779.16666666667,122828.875
2022-02-11,87920.0,86630.0,89555.0,108111.66666666667,119326.66666666667,122803.67083333334
2022-02-14,88080.0,86820.0,89135.0,107466.66666666667,118883.33333333333,122777.675
2022-02-15,88440.0,87390.0,88715.0,106855.0,118406.66666666667,122740.39583333333
2022-02-16,89600.0,88080.0,88615.0,106311.66666666667,117951.66666666667,122715.19166666667
2022-02-17,90260.0,88630.0,88500.0,105705.0,117506.66666666667,122681.64166666666
2022-02-18,90200.0,89060.0,88470.0,105086.66666666667,117030.83333333333,122649.75416666667
2022-02-21,91080.0,89580.0,88610.0,104565.0,116565.83333333333,122634.98333333334
2022-02-22,91780.0,90110.0,88585.0,104020.0,116072.5,122623.57916666666
2022-02-23,91920.0,90760.0,88625.0,103430.0,115598.33333333333,122629.725
2022-02-24,91800.0,91030.0,88625.0,102838.33333333333,115098.33333333333,122635.90833333334
2022-02-25,92400.0,91300.0,88965.0,102361.66666666667,114622.5,122644.5375
2022-02-28,92580.0,91830.0,89325.0,101896.66666666667,114115.0,122636.025
2022-03-02,93280.0,92530.0,89960.0,101443.33333333333,113625.83333333333,122630.84166666666
2022-03-03,94080.0,93000.0,90540.0,101011.66666666667,113139.16666666667,122632.74583333333
2022-03-04,95020.0,93410.0,91020.0,100531.66666666667,112624.16666666667,122626.73333333334
2022-03-07,94460.0,93430.0,91245.0,100041.66666666667,112091.66666666667,122602.7875
2022-03-08,94060.0,93320.0,91450.0,99568.33333333333,111575.83333333333,122570.05416666667
2022-03-10,95000.0,94140.0,92125.0,99218.33333333333,111255.0,122574.83333333333
2022-03-11,95980.0,95030.0,92895.0,98868.33333333333,111030.0,122584.60833333334
2022-03-14,97740.0,96380.0,93705.0,98551.66666666667,110809.16666666667,122605.64583333333
2022-03-15,100020.0,97240.0,94270.0,98268.33333333333,110630.0,122623.34583333334
2022-03-16,102400.0,98230.0,95030.0,98026.66666666667,110463.33333333333,122651.06666666667
2022-03-17,103700.0,99350.0,95940.0,97826.66666666667,110330.0,122680.84166666666
2022-03-18,105100.0,100540.0,96770.0,97643.33333333333,110221.66666666667,122725.22083333334
2022-03-21,105400.0,101570.0,97490.0,97435.0,110100.83333333333,122750.0
2022-03-22,106100.0,103060.0,98245.0,97326.66666666667,110030.0,122777.26666666666
2022-03-23,106600.0,104500.0,98910.0,97193.33333333333,109921.66666666667,122803.69583333333
2022-03-24,106300.0,105000.0,99570.0,97035.0,109796.66666666667,122822.2
2022-03-25,105600.0,105350.0,100190.0,96901.66666666667,109692.5,122839.87083333333
2022-03-28,105600.0,105500.0,100940.0,96743.33333333333,109596.66666666667,122822.41666666667
2022-03-29,105400.0,105750.0,101495.0,96618.33333333333,109492.5,122808.71666666666
